FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia
1017966,Sustainable Nantucket Farmers & Artisans Market,https://www.sustainablenantucket.org/,https://www.facebook.com/search/top/?q=sustainable%20nantucket%20farmers%20%26%20artisans%20market,,,
1017969,Sustainable Nantucket Farmers Market,https://www.sustainablenantucket.org/,https://www.facebook.com/search/str/sustainable+nantucket+community+farm+institute/keywords_top,,,https://www.facebook.com/search/str/sustainable+nantucket+farmers+%26+artisans+market/keywords_top
1001422,Sustainable Westford - Westford Farmers Market,http://www.WestfordFarmersMarket.com,https://www.facebook.com/WestfordFarmersMarket/,,,
1000871,Sutherland Farmers Market,,https://www.facebook.com/daytonafarmersmarket,,,
1008445,Sutherlin Farmers Market,,https://www.facebook.com/SutherlinFarmersMarket,,,
1002133,Sutter Davis Hospital Farmers Market,http://www.sutterdavis.org/farmersmarket/,https://www.facebook.com/SutterDavisHospital,,,
1002765,Suttons Bay Farmers Market,http://www.leelanaufarmersmarkets.com,https://www.facebook.com/leelanaufarmersmarkets/,,,
1007379,Suwanee Farmers Market,http://www.suwanee.com,https://www.facebook.com/pages/City-of-Suwanee-Government/77661866892,,,
1011281,SW Florida Markets,http://www.swfloridamarkets.com,https://www.facebook.com/swfloridamarkets,,,
1011592,Swain County Farmers Market,http://swain.ces.ncsu.edu/swaincountyfarmersmarket/,https://www.facebook.com/SwainCountyFarmersMarket,,,
1009890,Swampscott Farmers Market,http://swampscottfarmersmarket.org,https://www.facebook.com/SwampscottFarmersMarket,https://twitter.com/SwampscottFM,,
1009266,Swansea Farmer's Market Inc ,http://www.localharvest.org/swansea-farmers-market-inc-M30895,https://www.facebook.com/SwanseaFarmersMarketInc,,,
1012275,SWANSEA FARMERS MARKET,,https://www.facebook.com/swanseafarmersmarket16,,,
1010747,Swanton Farmer's Market,http://www.swantonohiofarmersmarket.com,,,,
1010222,Swap Meet NOLA,http://www.swapmeetnola.com,https://www.facebook.com/swapmeetnola,,,
1019437,Swarthmore Farmers Market,http://www.swarthmorefarmersmarket.org/,https://www.facebook.com/swarthmorefarmersmarket/,https://twitter.com/SwatFarmersMkt,https://www.youtube.com/channel/UCafY0ksL3UOuX5qWTNCwptw/featured,https://www.instagram.com/swarthmorefarmersmarket/
1009256,Sweeney's Sweet Corn and Farm Market ,http://www.sweeneysweetcorn.com/,https://www.facebook.com/SweeneysSweetCorn,,,
1011955,Sweet Apple Farmers & Artisans Market,http://www.Sweetapplefarmersmarket.com,Sweet Apple Farmers & Artisans Market,,,
1010943,Sweet Home Farmers Market,http://ww.sweethomefarmersmarket.org,sweet home farmers market,,,
1009461,Sweet Magnolia Pickins Farmers & Artisans Market ,http://www.sweetmagnoliapickins.net/,https://www.facebook.com/pages/Magnolia-Farmers-Artisans-Market/240268125935,,,
1008363,Sweetwater Local Foods Market,http://sweetwaterlocalfoodsmarket.wordpress.com/,https://www.facebook.com/pages/Sweetwater-Local-Foods-Market/111077177535?ref=ts,,,
1018923,Sweetwater Sunday Market,http://sweetwater-organic.org/,https://www.facebook.com/sundaymarket/,https://twitter.com/SweetwaterTampa,,https://www.instagram.com/sweetwater_organic_farm/
1009087,Switzerland County Farmers and Artisans Marketplace ,,https://www.facebook.com/pages/Switzerland-County-Farmers-and-Artisans-Marketplace/649252595102544,,,
1002629,SWOOM Farmers Market at Atwood Community Gardens,http://www.herbnfarmatl.locallygrown.net,,,,
1000694,Sycamore Mall Farmers Market,http://www.sycamoremall.com,,,,
1000379,Sycamore Spring Farm Market,http://www.sycamorespringfarm.org,,,,
1004278,Sylacauga Farmers Market,http://www.SYLACAUGAFARMERSMARKET.ORG,,,,
1010761,Syracuse Artisans and Farmers Market,http://www.syracusefarmersmarket.org,www.facebook.com/syracusefarmersmarket,,,
1005003,Syracuse Farmers Market,http://www.syracuseut.com,,,,
1018616,Syracuse Nebraska Farmers Market,,https://www.facebook.com/syracusenefarmersmarket/,,,
1008133,Tacoma Farmers Markets,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,,,
1000373,Tacoma Farmers Markets -  Broadway,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1000372,Tacoma Farmers Markets - 6th Avenue,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1000374,Tacoma Farmers Markets - South Tacoma,http://www.tacomafarmersmarket.com,https://www.facebook.com/TacomaFarmersMarket,https://twitter.com/TacomasMarkets,,
1005554,Tahlequah Farmers' Market,http://www.tahlequahfarmersmarket.org,https://www.facebook.com/pages/Tahlequah-Farmers-Market/130367113647973,,,
1019015,Tahoe City Farmers Market Thursday CFM,http://www.tahoecityfarmersmarket.com,https://www.facebook.com/tahoecityfarmersmarket/,,,https://www.instagram.com/tahoefarmersmarket/
1005195,Takoma Park Farmers Market,http://www.takomaparkmarket.com,https://www.facebook.com/takomaparkfarmersmarket,https://twitter.com/TPFarmersMarket,,
1006864,Talent Evening Market,http://www.talenteveningmarket.org,https://www.facebook.com/pages/Talent-Evening-Market/120405628041436,,,
1005628,Talihina Farmers' Market,http://www.talihinamarket.com,Talihina Farmers' Market,,,
1001494,Tallahassee Farmers Market,http://www.downtownmarket.com,,,,
1005599,Tallassee Farmers' Market,http://www.tallasseefarmersmarket.com,https://www.facebook.com/TFMkt/,,,
1010488,Tallmadge Farmers Market ,http://www.facebook.com/TallmadgeFarmersMarket,Tallmadge Farmers Market,,,
1009484,Tam Valley Farmers Market,http://www.tcsd.us/index.aspx?page=18&recordid=2214,,,,
1008376,Tamworth Famers' Market- Winter Market,,https://www.facebook.com/TamworthFarmersMarket/info,,,
1008992,Tamworth Farmers' Market,http://www.Tamworthfarmersmarket.org,https://www.facebook.com/TamworthFarmersMarket,,,
1004890,Tanana Valley Farmers Market,http://www.tvfmarket.com,https://www.facebook.com/pages/Tanana-Valley-Farmers-Market/78795645885,,,
1011210,Tanger Deer Park Farmers Market,http://www.eatlocallongisland.com,https://www.facebook.com/EatLocalLongIsland,,,
1018476,Taos Farmers' Market,http://www.taosfarmersmarket.org,Www.facebook.com/taosfarmersmarket,,,Www.instagram.com/taos_farmers_market
1009490,Taos Pueblo - Red Willow Farmers' Market,http://www.farmersmarketsnm.org/Shoppers/FindMarket/find.php,,,,
1004441,Tappahannock Farmers Market,http://www.tappahannockmarket.com/,https://www.facebook.com/TappahannockMarket ,,,
1003445,Tarana Farmers Market,http://www.farmernet.com,,,,
1001080,Tarboro-Edgecombe Farmers Market,http://www.edgecombe.ces.ncsu.edu/content/FarmersMarket,,,,
1011898,Tarentum Farm Market,http://www.tarentumboro.com,https://www.facebook.com/Tarentum-Farmers-Market-680824195331593/,,,
1007693,Tarrytown Farmers Market,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,Instagram DowntoEarthMkts
1011997,TaSH Farmers Market ,http://tashfarmersmarket.org/,https://www.facebook.com/theTaSHfm,,https://www.youtube.com/watch?v=MjQ8FMWkTTw,https://www.instagram.com/thetashfm/
1016854,Taste NY at Todd Hill,,Taste NY Todd Hill,,,
1011239,Taste of the Mohawk Valley Farmer's Market,http://montgomerycountyny-swcd.com/index_files/Page1426.htm,https://www.facebook.com/TasteoftheMohawkValley,,,
1003459,Taste of Tucker Farmers Market,,https://www.facebook.com/tasteoftuckerwv,,,
1003458,Taste of Tucker Farmers Market - Mill Race Park,,https://www.facebook.com/tasteoftuckerwv?ref=br_tf,,,
1009735,Taunton's Farmers Market,http://www.tauntonfarmersmarket.org/,https://www.facebook.com/tauntonfarmersmarket,,,
1006067,Taylor Farmers' Market,http://www.pleinairtaylor.com/farmers.html,,,,
1003671,Taylor's Farm Market,http://www.wvagriculture.org,,,,
1000383,Taylor's Farm Market,http://www.taylorfarmsmarket.com,https://www.facebook.com/taylorsfarmmarket,,,https://instagram.com/taylorsfarmmkt/
1011873,Taylors Farmers Market,,www.facebook.com/taylorsfarmersmarket.tts,@taylorsfarmers,,Instagram: @taylorsfarmersmarket
1016901,Taylorsville Farmers Market Inc.,http://www.spencerextension.com/farmersmarket,www.facebook.com/TaylorsvilleFarmersMarket,,,
1001642,Taylorville Main Street - Farmer's Market,http://www.downtowntaylorville.com,,,,
1001765,Tazewell Farmers Market,,https://www.facebook.com/tazewellfarmersmarket,,,
1011738,TD Saturday Market,http://www.saturdaymarketlive.com/,https://www.facebook.com/saturdaymarket,https://twitter.com/gvillesatmarket,,https://www.instagram.com/gvillesatmarket/
1019138,Team Jaffrey Farmers Market,http://www.teamjaffrey.org,Teamjaffreymarket,,,
1009350,Teaneck Farmers' Market,http://www.cedarlane.net,https://www.facebook.com/TeaneckFarmersMarket,,,
1002735,Teche Area Farmers Market,http://www.cityofnewiberia.com,https://www.facebook.com/newiberia.mainstreet,,,
1010236,Tecumseh Farmers Market,http://www.downstowntecumseh.com,https://www.facebook.com/TecumsehFarmersMarket,,,
1003982,Telluride Farmers' Market,http://www.thetelluridefarmersmarket.com,https://www.facebook.com/thetelluridefarmersmarket/?modal=admin_todo_tour,,,@telluridefarmersmarket on Instagram
1007354,Temescal Farmers' Market,http://www.urbanvillageonline.com,,,,
1010347,Tempe Community Market,http://www.tempeaction.org/tempecommunitymarket,https://www.facebook.com/tempemarket,https://twitter.com/TempeCommAction,,
1009232,Tempe Farmers Market,http://www.tempefarmersmarket.com/,https://www.facebook.com/tempefarmersmarket,,,
1008720,Temple City CFM ,http://WWW.PASADENAFARMERSMARKET.ORG,https://www.facebook.com/pages/Temple-City-Farmers-Market/117101011699239,https://twitter.com/TempleCityFarmersMarket,,
1019075,Temple Terrace Farmers' Market,https://www.ttfarmersmarket.com/,https://www.facebook.com/ttfarmersmarket/,,,
1007771,Templeton CFM,http://www.northcountyfarmersmarkets.com,,,,
1009450,Templeton Farmers Market,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,
1019384,Tenino Farmers Market,http://Teninofarmersmarket.org,https://www.facebook.com/TeninoFarmersMarket,,,
1004739,Tenley Town Farmers Market @ Whole Foods Market,http://www.wholefoodsmarket.com/stores/calendars/TEN.html,,,,
1004085,Terra Alta Farmers Market,http://www.wvfarmers.org/memberpages/gardenfreshfarmersmarket.html,,,,
1009183,Terra Local,http://www.terralocal.net/,https://www.facebook.com/terralocal,,,
1001625,Teton Valley Farmers Market,,https://www.facebook.com/TetonValleyFarmersMarket,,,
1012405,Tewksbury Farmer's Market on the Common,,Tewksbury Farmer's Market,Tewksbury Farmer's Market,,
1000016,"Texarkana, Texas Farmers' Market",http://www.localharvest.org/texarkana-texas-farmers-market-M38382,,,,
1018869,Texas Farmers' Market at Lakeline,http://www.texasfarmersmarket.org,www.facebook.com/CedarParkFM,www.twitter.com/TFMLakeline,,www.instagram.com/texasfarmersmarket
1000710,Texas Farmers' Market at Lakeline,http://www.TexasFarmersMarket.org,https://www.facebook.com/CedarParkFM?ref=hl,https://twitter.com/TFMLakeline,,"https://www.instagram.com/texasfarmersmarket/, our new farmers' market app:  https://texasfarmersmarket.spnd.st/join"
1018870,Texas Farmers' Market at Mueller,http://www.texasfarmersmarket.org,www.facebook.com/TFMMueller,www.twitter.com/TFMMueller,,www.instagram.com/texasfarmersmarket
1018279,Texas Township Farmers' Market,http://www.texastownship.org/farmers-market/,https://www.facebook.com/TexasTownshipFarmersMarket/,https://twitter.com/freshonQ,,https://www.instagram.com/texastwpfm/
1010472,The 'Whee Market,http://www.thewheemarket.org/,https://www.facebook.com/WheeMarket/,NA,NA,NA
1012690,The Abraham Lincoln Memorial Hospital Market,http://www.thealmhmarket.org,facebook.com/thealmhmarket,,,
1008163,The Allendale Farmers Market,http://www.allendalechamber.com,https://www.facebook.com/allendalechamberofcommerce,https://twitter.com/allendalecoc,,
1009492,The Avenue at White Marsh Farmers Market,http://www.theavenueatwhitemarsh.com/market.php,https://www.facebook.com/TheAvenueAtWhiteMarsh,,,
1012657,The AZ Capitol Farmers Market ,http://www.arizonacommunityfarmersmarkets.com/FM_TheCapitol.html,https://www.facebook.com/State-Capitol-Farmers-Market-1572316693029038/,,,
1019047,The Ballpark Farmers & Artisan Market,http://oobballpark.com,,,,
1000574,The BLVD Market,http://www.cityoflancasterca.org/blvdmarket,https://www.facebook.com/TheBlvdFarmersMarket,,,
1016876,The Brewster Historical Society Farmers Market,http://www.brewsterhistoricalsociety.org,http://fb.me/BrewsterHistoricalSocietyFarmersMarket,,,Instagram: @BHSfarmersmarket
1005799,The Broadway Market,http://www.broadwaymarket.org,,,,
1002602,The Bushel Basket Market: The Farmers Market at Chelsea Community Hospital,http://www.chelseafarmersmkt.org/bushel-basket/,https://www.facebook.com/pages/The-Bushel-Basket-Market-The-Farmers-Market-at-Chelsea-Community-Hospital/536225753067953?ref=hl,,,http://www.realtimefarms.com/market/chelsea-community-hospital-bushel-basket-farmers-market
1018285,The Carytown Farmers Market,http://www.CarytownMarket.com,https://www.facebook.com/carytownmarket/,https://twitter.com/CtownFarmersMkt,,https://www.instagram.com/carytownfarmersmarket/?hl=en
1010850,The Central Ozarks Farmers & Artisans Market,,The Central Ozarks Farmers and Artisans Market,,,
1018370,The Chapel Hill Farmers' Market,http://www.thechapelhillfarmersmarket.com/,https://www.facebook.com/TheChapelHillFarmersMarket?ref=hl,https://twitter.com/chfarmersmarket?lang=en,,https://www.instagram.com/chfarmersmarket/?hl=en
1011014,The City of Gladstone Farmers Market & Street Fair,http://www.gladstonemi.org/streetfair,https://www.facebook.com/gladstonespecialevents?ref=hl,,,
1018959,The Clarksville Downtown Market,http://www.cityofclarksville.com/index.aspx?page=406,https://www.facebook.com/ClarksvilleDowntownMarket/,,,
1008996,The Cleveland Flea,http://theclevelandflea.com/,https://www.facebook.com/TheClevelandFlea,https://twitter.com/clevelandflea,,http://theclevelandflea.tumblr.com/
1003140,The Coit Road Farmers Market,http://www.coitmarket.org,https://www.facebook.com/CoitRoadFarmersMarket,,,
1001841,The Commons at Washington Park Farmers Marekt,http://www.Commonscommunity.org,,,,
1011220,The Community Market of Litchfield,,https://www.facebook.com/thecommunitymarketofLitchfield,,,
1000229,The Convivium,,https://www.facebook.com/pages/The-Convivium/361569286162,,,
1010404,The Corner Farmer's Market,http://www.walkerelammarket.com,www.facebook.com/walkerelamcornermarket,,https://www.youtube.com/channel/UCKlY9E5kNOvA7P5T3vElZ3Q,
1006313,The Cornerstone Market,http://www.tcminc.org;www.healthylives.org,,,,
1019303,The Creede Farmers and Local Artisan Market,http://www.creedefarmersmarket.com,www.facebook.com/creedefarmersmarket,www.twitter.com/creedemarket,,
1008041,The Cumming Harvest,http://www.cumming.locallygrown.net,https://www.facebook.com/thecummingharvest,https://twitter.com/cummingharvest,,
1003818,The Dalles Farmers' Market,http://www.thedallesfarmersmarket.com,https://www.facebook.com/pages/The-Dalles-Farmers-Market/140134815736,,,
1008326,The Davidson Farmer's Market,http://www.davidsonfarmersmarket.org,https://www.facebook.com/DavidsonFarmersMarket?fref=ts,www.twitter.com/davidsonfmrsmkt,,www.instagram.com/farmersmarket_davidson
1010828,The Dirty Farmers Community Market ,http://thedirtyfarmerscommunitymarket.com,https://www.facebook.com/pages/The-Dirty-Farmers-Community-Market/500941319966239,,,dirtyfarmersmarket.locallygrown.net
1011127,The Dorset Farmers Market,http://dorsetfarmersmarket.com,Dorset Farmers Market,,,
1018736,"The Downtown Farmers Market Ardmore, Oklahoma ",,The Downtown Farmers Market ,,,
1008073,The Downtown Mansfield Farmers Market,http://www.downtownmansfield.com/index.php/uplift/farmers-market.html,https://www.facebook.com/DowntownMansfieldFarmersMarket,,,
1019544,The East End Farmerâ€™s Market,http://www.eastendfm.com,http://www.facebook.com/eastendfm,,,http://www.instagram.com/eastendfm
1003881,the Evening Farmers Market,http://www.theeveningfarmersmarket.com,https://www.facebook.com/EveningFarmersMarket,,"The Evening Farmers Market, Statesville, NC - YouTube",
1009848,the Evening Farmers Market,http://theeveningfarmersmarket.com,https://www.facebook.com/EveningFarmersMarket,,Evening Farmers Market You Tube,
1010232,The Fallon Depot Farmers' Market,,https://www.facebook.com/FallonDepotFarmersMarket,,,
1011799,The Farmer's Market at Ginghamsburg Church,http://www.ginghamsburg.org/mission,facebook.com/GrowersandPickers,,,
1009560,The Farmer's Market at Playwicki Farm,http://lower-southampton-township.org/playwicki-farm/,https://www.facebook.com/PlaywickiFarm,,,
1000166,The Farmer's Market of Keene,http://www.farmersmarketofkeene.com/,https://www.facebook.com/keenefarmers/,,,
1018799,The Farmers Market @ Kendall Square,http://www.farmersmarketkendallsquare.org,https://www.facebook.com/KendallSQ/,N/A,N/A,https://www.instagram.com/kendall_square/
1002783,The Farmers Market at Attleboro Farms,http://www.attleborofarms.com,https://www.facebook.com/pages/The-Farmers-Market-at-Attleboro-Farms/159886747368798,,,
1003644,The Farmers Market at Clear Lake Shores,http://www.farmersmarketatcls.com,https://www.facebook.com/farmersmarketatclearlakeshores,,http://www.youtube.com/watch?v=rnQHvgGMZ9U,
1010536,The Farmers Market at East Tennessee State University,https://thefarmersmarketatetsu.wordpress.com/,https://www.facebook.com/FarmersMarketatETSU,@FMatETSU,,
1009559,The Farmers Market at Fairfield Hills,,https://www.facebook.com/pages/The-Farmers-Market-at-Fairfield-Hills/151736074898970,,,
1018564,The Farmers Market at Maple Lawn,http://www.maplelawnfarmersmarket.com/,https://www.facebook.com/farmersmarketatmaplelawn/,,,https://www.instagram.com/maplelawnfarmers/
1019166,The Farmers Market at Maryland,http://farmersmarket.umd.edu,https://www.facebook.com/farmersmarket.umd/,https://twitter.com/farmersmarketum,,https://www.instagram.com/farmersmarketum/
1011169,The Farmers Market at Midway,http://marketatmidway.com,FarmersMarketatMidway,,,
1008367,The Farmers Market at Oakcrest Cove - Wednesdays and Sundays,http://www.thesandwichbazaar.com,,,,
1011397,The Farmers Market at Sea Pines Center Presented by Lowcountry Produce,,https://www.facebook.com/pages/The-Farmers-Market-at-Sea-Pines-Center/338983322871147?fref=ts,,,
1003392,The Farmers Market at the Great Park,http://www.orange.cfbf.com/,,,,
1009561,The Farmers Market at the Grove School,,https://www.facebook.com/pages/The-Farmers-Market-at-The-Grove-School/174657082577947,,,
1008717,The Farmers Market at the shoppes at La Posada,http://azstarnet.com/print/calendar/farmers-markets/article_7753bc40-ad8f-5334-baf4-d9144f93c1d6.html,,,,
1009910,The Farmers Market at the West Townshend Country Store,http://westtownshend.wix.com/wrcp,https://www.facebook.com/pages/Townshend-Farmers-Market/128057560619490,,,
1017942,The Farmers Pantry,http://Wtgpa.org,,,,
1011028,The Farmers' Market at Fort Leonard Wood,http://www.flwfarmersmarket.com,facebook.com/flwfarmersmarket,,,instagram.com/flwfarmersmarket
1002090,The Fresh Vegetable Market,,https://www.facebook.com/pages/The-Fresh-Vegetable-Market/135541366482017,,,
1006158,The Ga Farmers Market at The Village at Harmony Crossing,http://www.vharmonycrossing.com/news/farmers-market-returns-harmony-crossing,,,,
1000336,The Garden Patch,http://www.lsuagcenter.com,,,,
1012409,The Grainery Farmers & Artisans Market,https://www.facebook.com/AceFarmersMarket/?fref=ts,,,,
1003529,The Great Sidney Farmers Market,http://www.downtownsidney.com,,,,
1011244,The Green Chefs Farmers Market,http://www.TheGreenChefs.com,https://www.facebook.com/pages/The-Green-Chefs-Farmers-Market/1563528107202467,,https://www.youtube.com/watch?v=GysaXA3e6Ms,
1018515,The Green Market,http://www.greenmarketmilledgeville.com/,https://www.facebook.com/GreenMarketMilledgeville/,https://twitter.com/MillyGMarket,https://www.youtube.com/channel/UCQMJHH9_IK_3tC42i1ENjOA,https://www.instagram.com/the_green_market/
1004722,The Green Market at Allegiance Health,http://www.localharvest.org/,,,,
1009503,The Green Market at Walhill Farm,http://www.walhillfarm.com,https://www.facebook.com/WalhillFarm,,,
1005626,The Green Market on Market St.,http://www.nw-green.org,,,,
1003842,The Green Marketplace,http://www.thegreenmarketplace.naturewiseplants.com,https://www.facebook.com/pages/The-Green-Marketplace/229213959453,,,http://www.pinterest.com/gmpcocoafl/
1002310,THE GREENE STREET MARKET AT NATIVITY,http://www.greenestreetmarket.com,https://www.facebook.com/pages/The-Greene-Street-Market-at-Nativity/199822090052758,,,
1018114,The Greenfield Tuesday Farmers' Market,,https://www.facebook.com/greenfieldtuesdaymarket/,,,
1001776,The Greensboro Farmers Market,http://www.thegreensborofarmersmarket.com,,,,
1010827,The Grenada Farmers' Market,http://grenadacf.org/grenadas-farmer-market/,https://www.facebook.com/TheGrenadaFarmersMarket,,,
1001964,The Grove South Reno Farmers Market,http://www.mckenzie-properties.com,,,,
1007289,The Heights Community Farmers' Market,http://www.bronxworks.org,https://www.facebook.com/heightscommunityfarmersmarket,,,instagram.com/heightscommunityfm
1009563,The Heights Farmers and Artisans Market,http://theheightsfarmersmarket.homestead.com/about.html,https://www.facebook.com/huberheightsfarmersmarket,,,
1008738,The Herb Chalet,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=458,,,,
1000937,The Historic McKinney Farmers Market at Adriatica,http://www.mckinneyfarmersmarket.com,https://www.facebook.com/pages/McKinney-Farmers-Market/105274276195799,,,
1012357,The Indian Shores Sunday Morning Market,http://www.TheBeachMarkets.com,https://www.facebook.com/IndianShoresSundayMarket/,,,
1009685,The Iowa City Mercer Park Farmers Market,http://www.icgov.org/farmersmarket,https://www.facebook.com/FICFM,,,
1003925,The Jacksonville Landing Farmers Market,http://www.globalgreenup.com,,,,
1005085,The La Porte Farmers Market,http://www.cityoflaporte.com,https://www.facebook.com/groups/126258084058411/,,,
1012121,The Land Connection Champaign Farmers' Market,http://thelandconnection.org/market,https://www.facebook.com/TheLandConnection/,https://twitter.com/LandConnection,https://www.youtube.com/channel/UCmz-MjufoEh_fyNIfvOxzgA,https://www.instagram.com/thelandconnection/
1018820,The Land of Goshen Community Market,http://www.goshenmarket.org,The Land of Goshen Community Market,,,Instagram: goshencommunitymarket
1019001,"The Lewis Co. Farmers Market, Inc.",,The Lewis Co. Farmers Market,,,
1008427,The Lexington Farmers' Market,http://www.lexingtonfarmersmarket.com,https://www.facebook.com/pages/Lexington-Farmers-Market/90164862749?fref=ts,,http://www.youtube.com/user/lexingtonfarmersmkt?feature=mhee,
1003379,The Lexington Farmers' Market,http://www.lexingtonfarmersmarket.com,,,,
1008433,The Lexington Farmers' Market - Winter,http://www.lexingtonfarmersmarket.com,https://www.facebook.com/LexFarmMkt,,https://www.youtube.com/user/lexingtonfarmersmkt?feature=mhee,
1008473,The Little Barn Bulk Foods Market,,https://www.facebook/thelittlebarnbulkfoods.com,,,littlebarnbulkfoods.com
1012633,The Madison Farmer's Market Inc.,http://Www.themadisonfarmersmarket.org,The Madison farmers market,,,
1003075,The Main Event and Farmers' Market,http://www.puebloharp.com/#/,,,,
1006633,The Mall at Greece Ridge Farmers Market,http://www.greeceridgecenter.com,,,,
1018609,The Market,http://www.downtownthibodaux.org/,https://www.facebook.com/themarketthib/,,,
1005683,The Market @ Saint Monica's,http://www.st-monicas.org,,,,
1004334,The Market at 6000 Goodlette,http://www.nnumc.org/ministries/atmarket/farmersmarket.htm,,,,
1009494,The Market at Ag Heritage Park,http://www.ag.auburn.edu/themarket/,,,,
1018002,THE MARKET AT ARTISANS COVE,,The Market at Artisans Cove,Artisans Cove,,
1010745,The Market at Austin Landing,http://www.austinlanding.com,https://www.facebook.com/pages/The-Market-at-Austin-Landing/1490569211192586,https://twitter.com/market_austin,,
1012541,The Market at Good Shepherd,,"The Market at Good Shepherd, Decatur, AL",,,
1009647,The Market at Gulf Place,,https://www.facebook.com/marketatgulfplace,,,
1008419,The Market at Inman Farms,http://www.inmanfarmsyorksc.webs.com,https://www.facebook.com/InmanFarmMarket,,,
1019504,The Market at Long Valley,http://themarketlvnj.wixsite.com/themarket-longvalley,https://www.facebook.com/TheMarketatLongValley/,,,
1018248,The Market at Pepper Place,http://www.pepperplacemarket.com,@pepperplacemarket,@pepperplacemkt,,@pepperplacemarket (instagram)
1005975,The Market at Rutland Farms,http://www.rutlandfarms.com,,,,
1001863,The Market at Sundance Mountain Lodge,http://www.monumentfarmersmarket.com,,,,
1018422,The Market at Town Square,http://greenlakerenewal.org/,,,,
1011764,The Market at Wright Stop Plaza,http://www.homefull.org/the-market-at-wright-stop-plaza/,https://www.facebook.com/marketwsp/,,,
1009477,The Market Downtown Tulare,http://www.tularedowntown.com/Pages/FarmersMarket/Farmers%20Market.html,,,,
1016917,"The Market in Petersburg, Alaska",,facebook.com/petersburgmarket,,,
1008742,The Market in the Loop,http://www.themarketintheloop.com,,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=97
1008728,The Market on Main,http://www.marketonmainky.com,https://www.facebook.com/MarketOnMainKY,https://twitter.com/marketonmainky,,
1006754,The Market on Strongs,http://www.themarketonstrongs.com,https://www.facebook.com/pages/The-Market-on-Strongs/246306578736424,,,
1011497,The Markets at Shrewsbury,http://www.marketsatshrewsbury.com,The Markets at Shrewsbury,The Markets at Shrewsbury,,
1009240,The Mason City Market ,http://www.localharvest.org/the-mason-city-market-M52990,,,,
1011599,"The Minted Market, Grampians Community Farmers Market",,www.facebook.com/TheMintedMarket,,,
1006069,The Minturn Market,http://www.minturnmarket.org,,,,
1019517,The Monroe Farmersâ€™ Market,https://www.monroefarmersmarket.org/,https://facebook.com/monroectfarmersmarket,https://twitter.com/ctfarmersmarket,,https://instagram.com/monroectfarmersmarket
1009302,The Morris Marketplace ,http://www.themorrismarket.org/themorrismarketplace.org/home.html,,,,
1005410,The New Dana Point CFM,,https://www.facebook.com/danapointcertifiedfarmersmarket,,,
1006013,The New York Botanical Garden Farmers Market,http://www.grownyc.org/greenmarket,,,,
1009955,The Newburyport Farmers' Market,http://www.thenewburyportfarmersmarket.org,https://www.facebook.com/pages/The-Newburyport-Farmers-Market/169544154305,https://twitter.com/Farmista,Farmistatube,
1006619,The North East Farmers Market,http://www.lastwordsmith.com,,,,
1003823,The Northwood Area Farmers Market,http://www.northwoodfarmersmarket.blogspot.com/,https://www.facebook.com/pages/Northwood-Farmers-Market/160824287285,,,
1011059,The Novi All Seasons Market - Saturday South,,https://www.facebook.com/NoviFarmersMarket,,,
1011060,The Novi All Seasons Market - Wednesday North,,https://www.facebook.com/NoviFarmersMarket,,,
1002645,The NW Regional Food Hub / ShopTheNorthwest.com,http://www.ShopTheNorthwest.com,,,,
1000182,The Oakleaf Greenmarket,http://www.thegreenmarkets.com,,,,
1009459,The Old Winery Farmers Market ,http://www.theoldwinerymarket.com/,https://www.facebook.com/oldwinerymarket,,,
1003119,The Olde Ghent Farmers Market,http://www.ghentfarmersmarket.com,,,,
1004180,The Onancock Market,http://www.onancockmarket.com,https://www.facebook.com/OnancockMarket,,,
1002101,The Orange Farmers Market,,https://www.facebook.com/OrangeFarmersMarket,,,
1004981,The Orchards Farmers' Market,http://www.tricountyfarmersmarket.com,,,,
1010855,The Original Bardstown Road Farmers Market,http://www.bardstownroadfarmersmarket.com/,https://www.facebook.com/pages/Bardstown-Road-Farmers-Market/103858952056,,,
1009566,The Original Delaware County Community Farmers Market,http://www.dccmc.com,https://www.facebook.com/TheOriginalDelawareCountyCommunityFarmersMarket,,,
1010364,The Orlando Artisan Marketplace,,www.Facebook.com/OrlandoArtisanMarketplac,,,
1003640,The Osage Mercado,http://www.osagemercado.org,,,,
1003552,The Palmetto Bay Marketplace,http://www.themarketcompany.org,,,,
1003133,The Pass Market,,https://www.facebook.com/thepassmarket,,,
1012826,The PATCH Urban Farm and Market,http://www.thepatchgarden.com,https://www.facebook.com/PATCHGarden/?fref=ts,,,
